Well1_Depth,Well1_RHOB,Well2_Depth,Well2_RHOB,Well3_Depth,Well3_RHOB
3252.8256,2.2323,3388.7664,2.2253,3197.8092,2.2156
3252.978,2.2306,3388.9188,2.2217,3197.9616,2.2203
3253.1304,2.2333,3389.0712,2.2221,3198.114,2.2266
3253.2828,2.2385,3389.2236,2.2211,3198.2664,2.2217
3253.4352,2.2407,3389.376,2.2187,3198.4188,2.2149
3253.5876,2.2421,3389.5284,2.2167,3198.5712,2.2126
3253.74,2.2454,3389.6808,2.2201,3198.7236,2.2156
3253.8924,2.2481,3389.8332,2.2273,3198.876,2.2124
3254.0448,2.2528,3389.9856,2.2395,3199.0284,2.2093
3254.1972,2.2436,3390.138,2.2513,3199.1808,2.2065
3254.3496,2.2337,3390.2904,2.2633,3199.3332,2.2004
3254.502,2.2292,3390.4428,2.2659,3199.4856,2.2111
3254.6544,2.2297,3390.5952,2.253,3199.638,2.2171
3254.8068,2.2357,3390.7476,2.2424,3199.7904,2.2271
3254.9592,2.2474,3390.9,2.2337,3199.9428,2.2365
3255.1116,2.2588,3391.0524,2.2346,3200.0952,2.2493
3255.264,2.2631,3391.2048,2.2335,3200.2476,2.2518
3255.4164,2.2513,3391.3572,2.2314,3200.4,2.2437
3255.5688,2.2394,3391.5096,2.2272,3200.5524,2.231
3255.7212,2.2305,3391.662,2.2306,3200.7048,2.2164
3255.8736,2.228,3391.8144,2.2366,3200.8572,2.2117
3256.026,2.23,3391.9668,2.2447,3201.0096,2.2112
3256.1784,2.2314,3392.1192,2.2494,3201.162,2.2181
3256.3308,2.2315,3392.2716,2.2438,3201.3144,2.2301
3256.4832,2.2412,3392.424,2.2377,3201.4668,2.2445
3256.6356,2.2579,3392.5764,2.2315,3201.6192,2.2621
3256.788,2.2813,3392.7288,2.2338,3201.7716,2.2713
3256.9404,2.3016,3392.8812,2.238,3201.924,2.2795
3257.0928,2.3201,3393.0336,2.2409,3202.0764,2.2506
3257.2452,2.3221,3393.186,2.2447,3202.2288,2.2226
3257.3976,2.3215,3393.3384,2.2447,3202.3812,2.1925
3257.55,2.32,3393.4908,2.2467,3202.5336,2.1824
3257.7024,2.3189,3393.6432,2.246,3202.686,2.1763
3257.8548,2.2902,3393.7956,2.2435,3202.8384,2.169
3258.0072,2.2591,3393.948,2.2421,3202.9908,2.1759
3258.1596,2.2343,3394.1004,2.2427,3203.1432,2.1973
3258.312,2.2259,3394.2528,2.2421,3203.2956,2.2175
3258.4644,2.2366,3394.4052,2.2434,3203.448,2.2347
3258.6168,2.244,3394.5576,2.2462,3203.6004,2.2379
3258.7692,2.2244,3394.71,2.2454,3203.7528,2.2494
3258.9216,2.2061,3394.8624,2.2434,3203.9052,2.2606
3259.074,2.186,3395.0148,2.2421,3204.0576,2.2734
3259.2264,2.1789,3395.1672,2.2421,3204.21,2.2892
3259.3788,2.181,3395.3196,2.2421,3204.3624,2.2853
3259.5312,2.1865,3395.472,2.2421,3204.5148,2.2881
3259.6836,2.1954,3395.6244,2.2421,3204.6672,2.2942
3259.836,2.2022,3395.7768,2.2414,3204.8196,2.2808
3259.9884,2.2071,3395.9292,2.2414,3204.972,2.2564
3260.1408,2.2104,3396.0816,2.2414,3205.1244,2.2262
3260.2932,2.2192,3396.234,2.2454,3205.2768,2.2173
3260.4456,2.2296,3396.3864,2.2473,3205.4292,2.212
3260.598,2.2402,3396.5388,2.2473,3205.5816,2.2125
3260.7504,2.245,3396.6912,2.244,3205.734,2.2153
3260.9028,2.2472,3396.8436,2.2426,3205.8864,2.2159
3261.0552,2.2486,3396.996,2.2427,3206.0388,2.2179
3261.2076,2.2479,3397.1484,2.2427,3206.1912,2.2233
3261.36,2.2473,3397.3008,2.241,3206.3436,2.23
3261.5124,2.2487,3397.4532,2.2408,3206.496,2.2428
3261.6648,2.2508,3397.6056,2.2409,3206.6484,2.2659
3261.8172,2.2536,3397.758,2.2384,3206.8008,2.3022
3261.9696,2.2574,3397.9104,2.2397,3206.9532,2.3249
3262.122,2.2631,3398.0628,2.2421,3207.1056,2.3128
3262.2744,2.2706,3398.2152,2.2426,3207.258,2.2606
3262.4268,2.2742,3398.3676,2.2449,3207.4104,2.2279
3262.5792,2.2723,3398.52,2.2386,3207.5628,2.2113
3262.7316,2.2664,3398.6724,2.2366,3207.7152,2.2013
3262.884,2.2616,3398.8248,2.2346,3207.8676,2.1996
3263.0364,2.263,3398.9772,2.2359,3208.02,2.1999
3263.1888,2.2657,3399.1296,2.2415,3208.1724,2.1986
3263.3412,2.2664,3399.282,2.2462,3208.3248,2.205
3263.4936,2.2645,3399.4344,2.2516,3208.4772,2.2081
3263.646,2.2638,3399.5868,2.2583,3208.6296,2.2131
3263.7984,2.2672,3399.7392,2.2722,3208.782,2.2251
3263.9508,2.2728,3399.8916,2.2785,3208.9344,2.2275
3264.1032,2.2815,3400.044,2.2778,3209.0868,2.2228
3264.2556,2.2873,3400.1964,2.2712,3209.2392,2.2174
3264.408,2.2768,3400.3488,2.2639,3209.3916,2.2174
3264.5604,2.2633,3400.5012,2.2495,3209.544,2.2221
3264.7128,2.2458,3400.6536,2.2465,3209.6964,2.2274
3264.8652,2.2285,3400.806,2.2459,3209.8488,2.2322
3265.0176,2.2196,3400.9584,2.2432,3210.0012,2.2459
3265.17,2.2219,3401.1108,2.2425,3210.1536,2.2734
3265.3224,2.2281,3401.2632,2.2427,3210.306,2.3076
3265.4748,2.2264,3401.4156,2.2443,3210.4584,2.3331
3265.6272,2.2115,3401.568,2.2476,3210.6108,2.3472
3265.7796,2.1991,3401.7204,2.2565,3210.7632,2.3439
3265.932,2.2005,3401.8728,2.2571,3210.9156,2.326
3266.0844,2.2099,3402.0252,2.2605,3211.068,2.2824
3266.2368,2.2181,3402.1776,2.2607,3211.2204,2.2208
3266.3892,2.2245,3402.33,2.2573,3211.3728,2.2255
3266.5416,2.2259,3402.4824,2.2501,3211.5252,2.2677
3266.694,2.2233,3402.6348,2.2479,3211.6776,2.3211
3266.8464,2.2214,3402.7872,2.2485,3211.83,2.3573
3266.9988,2.2241,3402.9396,2.248,3211.9824,2.3501
3267.1512,2.2317,3403.092,2.2478,3212.1348,2.2997
3267.3036,2.2462,3403.2444,2.2472,3212.2872,2.2462
3267.456,2.2593,3403.3968,2.2478,3212.4396,2.2132
3267.6084,2.2729,3403.5492,2.2492,3212.592,2.2003
3267.7608,2.2818,3403.7016,2.2479,3212.7444,2.1919
3267.9132,2.2855,3403.854,2.2445,3212.8968,2.1881
3268.0656,2.2676,3404.0064,2.2392,3213.0492,2.1887
3268.218,2.248,3404.1588,2.2359,3213.2016,2.1918
3268.3704,2.2285,3404.3112,2.2359,3213.354,2.2008
3268.5228,2.2182,3404.4636,2.24,3213.5064,2.2115
3268.6752,2.22,3404.616,2.246,3213.6588,2.223
3268.8276,2.2238,3404.7684,2.2485,3213.8112,2.2281
3268.98,2.2216,3404.9208,2.2505,3213.9636,2.2399
3269.1324,2.217,3405.0732,2.2512,3214.116,2.2667
3269.2848,2.2137,3405.2256,2.2505,3214.2684,2.2986
3269.4372,2.212,3405.378,2.2505,3214.4208,2.3045
3269.5896,2.2098,3405.5304,2.2505,3214.5732,2.2925
3269.742,2.2088,3405.6828,2.2505,3214.7256,2.2103
3269.8944,2.2101,3405.8352,2.2527,3214.878,2.1802
3270.0468,2.2155,3405.9876,2.2567,3215.0304,2.1794
3270.1992,2.2504,3406.14,2.2511,3215.1828,2.1821
3270.3516,2.2803,3406.2924,2.2479,3215.3352,2.1914
3270.504,2.2988,3406.4448,2.2438,3215.4876,2.1977
3270.6564,2.2865,3406.5972,2.2438,3215.64,2.2038
3270.8088,2.2749,3406.7496,2.2438,3215.7924,2.2287
3270.9612,2.2591,3406.902,2.2465,3215.9448,2.2598
3271.1136,2.2439,3407.0544,2.2478,3216.0972,2.2821
3271.266,2.2171,3407.2068,2.2478,3216.2496,2.3122
3271.4184,2.1887,3407.3592,2.2465,3216.402,2.3396
3271.5708,2.1664,3407.5116,2.2485,3216.5544,2.353
3271.7232,2.1614,3407.664,2.2582,3216.7068,2.3591
3271.8756,2.1669,3407.8164,2.2735,3216.8592,2.3451
3272.028,2.1821,3407.9688,2.2904,3217.0116,2.3201
3272.1804,2.2036,,,3217.164,2.2831
3272.3328,2.2368,,,3217.3164,2.2369
3272.4852,2.2746,,,3217.4688,2.2062
3272.6376,2.2966,,,3217.6212,2.1988
3272.79,2.3026,,,3217.7736,2.1927
3272.9424,2.2974,,,3217.926,2.1993
3273.0948,2.3041,,,3218.0784,2.2138
3273.2472,2.3164,,,3218.2308,2.2349
3273.3996,2.3228,,,3218.3832,2.256
3273.552,2.3229,,,3218.5356,2.2655
3273.7044,2.33,,,3218.688,2.2494
3273.8568,2.3477,,,3218.8404,2.2442
3274.0092,2.3702,,,3218.9928,2.2387
3274.1616,2.3684,,,3219.1452,2.2416
3274.314,2.3663,,,3219.2976,2.2458
3274.4664,2.3664,,,3219.45,2.2578
3274.6188,2.3711,,,3219.6024,2.2561
3274.7712,2.3704,,,3219.7548,2.2476
3274.9236,2.3601,,,3219.9072,2.2295
3275.076,2.343,,,3220.0596,2.1928
3275.2284,2.3173,,,3220.212,2.1707
3275.3808,2.2978,,,3220.3644,2.1626
3275.5332,2.2795,,,3220.5168,2.176
3275.6856,2.3069,,,3220.6692,2.1892
3275.838,2.3815,,,3220.8216,2.1974
3275.9904,2.4986,,,3220.974,2.1984
3276.1428,2.5393,,,3221.1264,2.2138
3276.2952,2.5652,,,3221.2788,2.2212
3276.4476,2.5477,,,3221.4312,2.2144
3276.6,2.5311,,,3221.5836,2.2044
3276.7524,2.5235,,,3221.736,2.2007
3276.9048,2.5342,,,3221.8884,2.213
3277.0572,2.5562,,,3222.0408,2.2134
3277.2096,2.5485,,,3222.1932,2.2108
3277.362,2.533,,,3222.3456,2.2157
3277.5144,2.508,,,3222.498,2.2309
3277.6668,2.4915,,,3222.6504,2.26
3277.8192,2.4653,,,3222.8028,2.2765
3277.9716,2.4263,,,3222.9552,2.2624
3278.124,2.3932,,,3223.1076,2.2485
3278.2764,2.3558,,,3223.26,2.2163
3278.4288,2.3357,,,3223.4124,2.2003
3278.5812,2.3046,,,3223.5648,2.1903
3278.7336,2.2719,,,3223.7172,2.1904
3278.886,2.2452,,,3223.8696,2.195
3279.0384,2.2235,,,3224.022,2.2144
3279.1908,2.2138,,,3224.1744,2.2393
3279.3432,2.2118,,,3224.3268,2.2467
3279.4956,2.2193,,,3224.4792,2.2547
3279.648,2.2379,,,3224.6316,2.2593
3279.8004,2.2562,,,3224.784,2.2748
3279.9528,2.2679,,,3224.9364,2.2862
3280.1052,2.259,,,3225.0888,2.2902
3280.2576,2.2514,,,3225.2412,2.2977
3280.41,2.2508,,,3225.3936,2.2949
3280.5624,2.2502,,,3225.546,2.2811
3280.7148,2.2416,,,3225.6984,2.2742
3280.8672,2.2267,,,3225.8508,2.2952
3281.0196,2.2138,,,3226.0032,2.3489
3281.172,2.2132,,,3226.1556,2.3643
3281.3244,2.2208,,,3226.308,2.3602
3281.4768,2.2266,,,3226.4604,2.3505
3281.6292,2.2223,,,3226.6128,2.3538
3281.7816,2.2164,,,3226.7652,2.3538
3281.934,2.2154,,,3226.9176,2.351
3282.0864,2.2266,,,3227.07,2.3251
3282.2388,2.2335,,,3227.2224,2.2863
3282.3912,2.2315,,,3227.3748,2.2458
3282.5436,2.2269,,,3227.5272,2.2058
3282.696,2.2271,,,3227.6796,2.1839
3282.8484,2.2291,,,3227.832,2.1816
3283.0008,2.2292,,,3227.9844,2.2142
3283.1532,2.2197,,,3228.1368,2.2554
3283.3056,2.212,,,3228.2892,2.2967
3283.458,2.214,,,3228.4416,2.3157
3283.6104,2.2462,,,3228.594,2.2957
3283.7628,2.287,,,3228.7464,2.2605
3283.9152,2.3161,,,3228.8988,2.2381
3284.0676,2.3306,,,3229.0512,2.2442
3284.22,2.3264,,,3229.2036,2.2448
3284.3724,2.3169,,,3229.356,2.2393
3284.5248,2.2904,,,3229.5084,2.2337
3284.6772,2.2556,,,3229.6608,2.2237
3284.8296,2.2339,,,3229.8132,2.2219
3284.982,2.2399,,,3229.9656,2.2304
3285.1344,2.2499,,,3230.118,2.2562
3285.2868,2.2499,,,3230.2704,2.2741
3285.4392,2.2493,,,3230.4228,2.2924
3285.5916,2.2309,,,3230.5752,2.3156
3285.744,2.1994,,,3230.7276,2.3346
3285.8964,2.1721,,,3230.88,2.3486
3286.0488,2.1597,,,3231.0324,2.323
3286.2012,2.1571,,,3231.1848,2.2731
3286.3536,2.1969,,,3231.3372,2.2169
3286.506,2.2446,,,3231.4896,2.1833
3286.6584,2.2944,,,3231.642,2.1959
3286.8108,2.3241,,,3231.7944,2.2254
3286.9632,2.3136,,,3231.9468,2.2655
3287.1156,2.2802,,,3232.0992,2.3108
3287.268,2.2563,,,3232.2516,2.3512
3287.4204,2.24,,,3232.404,2.3789
3287.5728,2.213,,,3232.5564,2.3949
3287.7252,2.1868,,,3232.7088,2.3749
3287.8776,2.1609,,,3232.8612,2.3525
3288.03,2.1602,,,3233.0136,2.3199
3288.1824,2.1856,,,3233.166,2.2809
3288.3348,2.2331,,,3233.3184,2.2364
3288.4872,2.2686,,,3233.4708,2.2147
3288.6396,2.3025,,,3233.6232,2.2315
3288.792,2.3371,,,3233.7756,2.2643
3288.9444,2.3646,,,3233.928,2.3001
3289.0968,2.3646,,,3234.0804,2.3146
3289.2492,2.3201,,,3234.2328,2.3068
3289.4016,2.2539,,,3234.3852,2.3092
3289.554,2.1877,,,3234.5376,2.3203
3289.7064,2.1724,,,3234.69,2.314
3289.8588,2.1806,,,3234.8424,2.286
3290.0112,2.21,,,3234.9948,2.257
3290.1636,2.2424,,,3235.1472,2.2429
3290.316,2.2633,,,3235.2996,2.2879
3290.4684,2.2437,,,3235.452,2.3716
3290.6208,2.2226,,,3235.6044,2.4776
3290.7732,2.2089,,,3235.7568,2.5684
3290.9256,2.2158,,,3235.9092,2.578
3291.078,2.229,,,3236.0616,2.5053
3291.2304,2.2204,,,3236.214,2.4717
3291.3828,2.1957,,,3236.3664,2.4192
3291.5352,2.1817,,,3236.5188,2.3642
3291.6876,2.1927,,,3236.6712,2.3023
3291.84,2.2418,,,3236.8236,2.2625
3291.9924,2.2917,,,3236.976,2.2498
3292.1448,2.2883,,,3237.1284,2.2535
3292.2972,2.2373,,,3237.2808,2.2604
3292.4496,2.2016,,,3237.4332,2.2568
3292.602,2.1956,,,3237.5856,2.2392
3292.7544,2.1865,,,3237.738,2.248
3292.9068,2.1778,,,3237.8904,2.3003
3293.0592,2.1679,,,3238.0428,2.3535
3293.2116,2.1639,,,3238.1952,2.3756
3293.364,2.1572,,,3238.3476,2.3371
3293.5164,2.1532,,,3238.5,2.283
3293.6688,2.1519,,,3238.6524,2.2506
3293.8212,2.1577,,,3238.8048,2.2742
3293.9736,2.1792,,,3238.9572,2.3341
3294.126,2.2222,,,3239.1096,2.3859
3294.2784,2.2978,,,3239.262,2.4085
3294.4308,2.3388,,,3239.4144,2.3904
3294.5832,2.3557,,,3239.5668,2.3663
3294.7356,2.327,,,3239.7192,2.3582
3294.888,2.2915,,,3239.8716,2.3743
3295.0404,2.2594,,,3240.024,2.3887
3295.1928,2.243,,,3240.1764,2.3952
3295.3452,2.2328,,,3240.3288,2.3408
3295.4976,2.221,,,3240.4812,2.312
3295.65,2.212,,,3240.6336,2.2848
3295.8024,2.1988,,,3240.786,2.2592
3295.9548,2.1935,,,3240.9384,2.2455
3296.1072,2.1915,,,3241.0908,2.2289
3296.2596,2.1901,,,3241.2432,2.2263
3296.412,2.1861,,,3241.3956,2.2283
3296.5644,2.1821,,,3241.548,2.2283
3296.7168,2.1802,,,3241.7004,2.2373
3296.8692,2.1999,,,3241.8528,2.2587
3297.0216,2.2273,,,3242.0052,2.2759
3297.174,2.2587,,,3242.1576,2.2789
3297.3264,2.2607,,,3242.31,2.2893
3297.4788,2.2346,,,3242.4624,2.3124
3297.6312,2.2117,,,3242.6148,2.3327
3297.7836,2.2015,,,3242.7672,2.335
3297.936,2.2182,,,3242.9196,2.3215
3298.0884,2.2515,,,3243.072,2.2893
3298.2408,2.2853,,,3243.2244,2.2705
3298.3932,2.3093,,,3243.3768,2.2919
3298.5456,2.3113,,,,
3298.698,2.2862,,,,
3298.8504,2.2813,,,,
3299.0028,2.3073,,,,
3299.1552,2.3199,,,,
3299.3076,2.2887,,,,
3299.46,2.2502,,,,
3299.6124,2.2076,,,,
3299.7648,2.1855,,,,
3299.9172,2.1662,,,,
3300.0696,2.1696,,,,
3300.222,2.1803,,,,
3300.3744,2.1938,,,,
3300.5268,2.2039,,,,
3300.6792,2.2113,,,,
3300.8316,2.2125,,,,
3300.984,2.2109,,,,
3301.1364,2.211,,,,
3301.2888,2.2135,,,,
3301.4412,2.2155,,,,
3301.5936,2.215,,,,
3301.746,2.2125,,,,
3301.8984,2.2097,,,,
3302.0508,2.2091,,,,
3302.2032,2.2124,,,,
3302.3556,2.2151,,,,
3302.508,2.2125,,,,
3302.6604,2.2105,,,,
3302.8128,2.2092,,,,
3302.9652,2.2079,,,,
3303.1176,2.2072,,,,
3303.27,2.2086,,,,
3303.4224,2.2093,,,,
3303.5748,2.21,,,,
3303.7272,2.2087,,,,
3303.8796,2.2033,,,,
3304.032,2.202,,,,
3304.1844,2.2055,,,,
3304.3368,2.2101,,,,
3304.4892,2.2086,,,,
3304.6416,2.2028,,,,
3304.794,2.1988,,,,
3304.9464,2.1935,,,,
3305.0988,2.1896,,,,
3305.2512,2.1876,,,,
3305.4036,2.1882,,,,
3305.556,2.1923,,,,
3305.7084,2.1976,,,,
3305.8608,2.2011,,,,
3306.0132,2.2023,,,,
3306.1656,2.203,,,,
3306.318,2.2002,,,,
3306.4704,2.197,,,,
3306.6228,2.1971,,,,
3306.7752,2.1986,,,,
3306.9276,2.2008,,,,
3307.08,2.2011,,,,
3307.2324,2.1982,,,,
3307.3848,2.1912,,,,
3307.5372,2.1899,,,,
3307.6896,2.1965,,,,
3307.842,2.1999,,,,
3307.9944,2.1969,,,,
3308.1468,2.193,,,,
3308.2992,2.194,,,,
3308.4516,2.1946,,,,
3308.604,2.194,,,,
3308.7564,2.1964,,,,
3308.9088,2.2027,,,,
3309.0612,2.214,,,,
3309.2136,2.2207,,,,
3309.366,2.2207,,,,
3309.5184,2.2049,,,,
3309.6708,2.1996,,,,
3309.8232,2.2001,,,,
3309.9756,2.2022,,,,
3310.128,2.2062,,,,
3310.2804,2.2088,,,,
3310.4328,2.2102,,,,
3310.5852,2.2102,,,,
3310.7376,2.2073,,,,
3310.89,2.2001,,,,
3311.0424,2.1936,,,,
3311.1948,2.1957,,,,
3311.3472,2.1994,,,,
3311.4996,2.2024,,,,
3311.652,2.2057,,,,
3311.8044,2.2077,,,,
3311.9568,2.2097,,,,
3312.1092,2.2091,,,,
3312.2616,2.2038,,,,
3312.414,2.1997,,,,
3312.5664,2.1985,,,,
3312.7188,2.2019,,,,
3312.8712,2.2082,,,,
3313.0236,2.213,,,,
3313.176,2.2212,,,,
3313.3284,2.228,,,,
3313.4808,2.2381,,,,
3313.6332,2.2476,,,,
3313.7856,2.2532,,,,
3313.938,2.2559,,,,
3314.0904,2.2627,,,,
3314.2428,2.2673,,,,
3314.3952,2.2673,,,,
3314.5476,2.2482,,,,
3314.7,2.2232,,,,
3314.8524,2.2051,,,,
3315.0048,2.188,,,,
3315.1572,2.1787,,,,
3315.3096,2.1763,,,,
3315.462,2.1885,,,,
3315.6144,2.2043,,,,
3315.7668,2.2187,,,,
3315.9192,2.2304,,,,
3316.0716,2.2402,,,,
3316.224,2.2389,,,,
3316.3764,2.2131,,,,
3316.5288,2.1904,,,,
3316.6812,2.1716,,,,
3316.8336,2.1665,,,,
3316.986,2.172,,,,
3317.1384,2.1791,,,,
3317.2908,2.187,,,,
3317.4432,2.1958,,,,
3317.5956,2.2039,,,,
3317.748,2.2144,,,,
3317.9004,2.2216,,,,
3318.0528,2.2245,,,,
3318.2052,2.2219,,,,
3318.3576,2.2226,,,,
3318.51,2.2273,,,,
3318.6624,2.2319,,,,
3318.8148,2.2384,,,,
3318.9672,2.2446,,,,
3319.1196,2.242,,,,
3319.272,2.2222,,,,
3319.4244,2.2097,,,,
3319.5768,2.207,,,,
3319.7292,2.2108,,,,
3319.8816,2.2135,,,,
3320.034,2.2144,,,,
3320.1864,2.2155,,,,
3320.3388,2.2188,,,,
3320.4912,2.2202,,,,
3320.6436,2.2057,,,,
3320.796,2.1957,,,,
3320.9484,2.1916,,,,
3321.1008,2.197,,,,
3321.2532,2.2023,,,,
3321.4056,2.205,,,,
3321.558,2.205,,,,
3321.7104,2.2114,,,,
3321.8628,2.2209,,,,
3322.0152,2.2263,,,,
3322.1676,2.2284,,,,
3322.32,2.2367,,,,
3322.4724,2.2461,,,,
3322.6248,2.2491,,,,
3322.7772,2.2299,,,,
3322.9296,2.2196,,,,
3323.082,2.2172,,,,
3323.2344,2.2186,,,,
3323.3868,2.2179,,,,
3323.5392,2.2197,,,,
3323.6916,2.2285,,,,
3323.844,2.2434,,,,
3323.9964,2.2453,,,,
3324.1488,2.2424,,,,
3324.3012,2.2204,,,,
3324.4536,2.2048,,,,
3324.606,2.1975,,,,
3324.7584,2.1908,,,,
3324.9108,2.1829,,,,
3325.0632,2.1769,,,,
3325.2156,2.1789,,,,
3325.368,2.1841,,,,
3325.5204,2.1868,,,,
3325.6728,2.1868,,,,
3325.8252,2.1881,,,,
3325.9776,2.1918,,,,
3326.13,2.1927,,,,
3326.2824,2.185,,,,
3326.4348,2.1779,,,,
3326.5872,2.1767,,,,
3326.7396,2.1798,,,,
3326.892,2.1832,,,,
3327.0444,2.1866,,,,
3327.1968,2.19,,,,
3327.3492,2.1927,,,,
3327.5016,2.1972,,,,
3327.654,2.1991,,,,
3327.8064,2.1991,,,,
3327.9588,2.1984,,,,
3328.1112,2.1974,,,,
3328.2636,2.1944,,,,
3328.416,2.1924,,,,
3328.5684,2.1906,,,,
3328.7208,2.187,,,,
3328.8732,2.1825,,,,
3329.0256,2.1763,,,,
3329.178,2.1718,,,,
3329.3304,2.1742,,,,
3329.4828,2.1809,,,,
3329.6352,2.1849,,,,
3329.7876,2.1842,,,,
3329.94,2.1842,,,,
3330.0924,2.1855,,,,
3330.2448,2.1862,,,,
3330.3972,2.1829,,,,
3330.5496,2.1789,,,,
3330.702,2.1811,,,,
3330.8544,2.1864,,,,
3331.0068,2.189,,,,
3331.1592,2.1815,,,,
3331.3116,2.1777,,,,
3331.464,2.1784,,,,
3331.6164,2.179,,,,
3331.7688,2.1764,,,,
3331.9212,2.1785,,,,
3332.0736,2.1838,,,,
3332.226,2.1871,,,,
3332.3784,2.1857,,,,
3332.5308,2.1804,,,,
3332.6832,2.1758,,,,
3332.8356,2.1772,,,,
3332.988,2.186,,,,
3333.1404,2.1977,,,,
3333.2928,2.211,,,,
3333.4452,2.2201,,,,
3333.5976,2.2221,,,,
3333.75,2.2192,,,,
3333.9024,2.2165,,,,
3334.0548,2.2165,,,,
3334.2072,2.2212,,,,
3334.3596,2.2316,,,,
3334.512,2.2416,,,,
3334.6644,2.2432,,,,
3334.8168,2.2184,,,,
3334.9692,2.1834,,,,
3335.1216,2.1661,,,,
3335.274,2.1641,,,,
3335.4264,2.1654,,,,
3335.5788,2.1702,,,,
3335.7312,2.1714,,,,
3335.8836,2.1694,,,,
3336.036,2.1717,,,,
3336.1884,2.1831,,,,
3336.3408,2.1993,,,,
3336.4932,2.2097,,,,
3336.6456,2.2112,,,,
3336.798,2.2123,,,,
3336.9504,2.2231,,,,
3337.1028,2.2419,,,,
3337.2552,2.2604,,,,
3337.4076,2.2597,,,,
3337.56,2.2334,,,,
3337.7124,2.2091,,,,
3337.8648,2.1912,,,,
3338.0172,2.1726,,,,
3338.1696,2.1542,,,,
3338.322,2.15,,,,
3338.4744,2.1527,,,,
3338.6268,2.1603,,,,
3338.7792,2.1706,,,,
3338.9316,2.1916,,,,
3339.084,2.2183,,,,
3339.2364,2.2343,,,,
3339.3888,2.2463,,,,
3339.5412,2.2463,,,,
3339.6936,2.2344,,,,
3339.846,2.2257,,,,
3339.9984,2.2383,,,,
3340.1508,2.2516,,,,
3340.3032,2.2769,,,,
3340.4556,2.2776,,,,
3340.608,2.2691,,,,
3340.7604,2.2578,,,,
3340.9128,2.2524,,,,
3341.0652,2.2484,,,,
3341.2176,2.2393,,,,
3341.37,2.217,,,,
3341.5224,2.197,,,,
3341.6748,2.1872,,,,
3341.8272,2.185,,,,
3341.9796,2.1864,,,,
3342.132,2.1904,,,,
3342.2844,2.2,,,,
3342.4368,2.2069,,,,
3342.5892,2.2023,,,,
3342.7416,2.1983,,,,
3342.894,2.1983,,,,
3343.0464,2.1976,,,,
3343.1988,2.1917,,,,
3343.3512,2.1844,,,,
3343.5036,2.181,,,,
3343.656,2.1809,,,,
3343.8084,2.1816,,,,
3343.9608,2.1882,,,,
3344.1132,2.2016,,,,
3344.2656,2.2156,,,,
3344.418,2.2273,,,,
3344.5704,2.2348,,,,
3344.7228,2.2394,,,,
3344.8752,2.2421,,,,
3345.0276,2.258,,,,
3345.18,2.274,,,,
3345.3324,2.2896,,,,
3345.4848,2.3072,,,,
3345.6372,2.3325,,,,
3345.7896,2.3543,,,,
3345.942,2.3651,,,,
3346.0944,2.3531,,,,
3346.2468,2.3497,,,,
3346.3992,2.3499,,,,
3346.5516,2.3446,,,,
3346.704,2.3282,,,,
3346.8564,2.3106,,,,
3347.0088,2.2997,,,,
3347.1612,2.3074,,,,
3347.3136,2.3192,,,,
3347.466,2.3349,,,,
3347.6184,2.351,,,,
3347.7708,2.3608,,,,
3347.9232,2.3495,,,,
3348.0756,2.2923,,,,
3348.228,2.2623,,,,
3348.3804,2.2536,,,,
3348.5328,2.2582,,,,
3348.6852,2.2662,,,,
3348.8376,2.2236,,,,
3348.99,2.187,,,,
3349.1424,2.1694,,,,
3349.2948,2.1862,,,,
3349.4472,2.2216,,,,
3349.5996,2.2557,,,,
3349.752,2.2594,,,,
3349.9044,2.2471,,,,
3350.0568,2.2391,,,,
3350.2092,2.2327,,,,
3350.3616,2.2268,,,,
3350.514,2.2003,,,,
3350.6664,2.1609,,,,
3350.8188,2.1615,,,,
3350.9712,2.1678,,,,
3351.1236,2.1761,,,,
3351.276,2.1686,,,,
3351.4284,2.1546,,,,
3351.5808,2.1481,,,,
3351.7332,2.1541,,,,
3351.8856,2.1823,,,,
3352.038,2.2022,,,,
3352.1904,2.2228,,,,
3352.3428,2.2431,,,,
3352.4952,2.2641,,,,
3352.6476,2.2818,,,,
3352.8,2.2935,,,,
3352.9524,2.299,,,,
3353.1048,2.3057,,,,
3353.2572,2.3131,,,,
3353.4096,2.322,,,,
3353.562,2.3301,,,,
3353.7144,2.3356,,,,
3353.8668,2.331,,,,
3354.0192,2.3043,,,,
3354.1716,2.2556,,,,
3354.324,2.2187,,,,
3354.4764,2.1965,,,,
3354.6288,2.2137,,,,
3354.7812,2.2546,,,,
3354.9336,2.269,,,,
3355.086,2.2544,,,,
3355.2384,2.2573,,,,
3355.3908,2.2667,,,,
3355.5432,2.2754,,,,
3355.6956,2.2789,,,,
3355.848,2.2658,,,,
3356.0004,2.2452,,,,
3356.1528,2.2269,,,,
3356.3052,2.2036,,,,
3356.4576,2.1804,,,,
3356.61,2.1791,,,,
3356.7624,2.2053,,,,
3356.9148,2.2301,,,,
3357.0672,2.2517,,,,
3357.2196,2.2679,,,,
3357.372,2.288,,,,
3357.5244,2.3034,,,,
3357.6768,2.3094,,,,
3357.8292,2.3062,,,,
3357.9816,2.3023,,,,
3358.134,2.2975,,,,
3358.2864,2.2856,,,,
3358.4388,2.2641,,,,
3358.5912,2.2404,,,,
